gene	logCP10K_Seq-Well_PC1_loading	logCP10K_10x_v3_PC1_loading	logPF, estimated K_Seq-Well_PC1_loading	logPF, estimated K_10x_v3_PC1_loading	PFlog_Seq-Well_PC1_loading	PFlog_10x_v3_PC1_loading
LAPTM5	0.03256327229457654	0.07682302559676384	0.032208950353053586	0.0189361652266407	0.06894675789782133	0.07070364828825558
LARP1	0.005913324698166727	0.006444900953258613	0.006128064686625814	0.019142619042820275	-0.0021087765301714173	-4.196555316664544e-05
LARP4B	0.012880812454818964	-0.00225838656614649	0.013028543041751748	0.013966362656233182	-0.0025872715767579256	-0.0101861509110839
LARP7	0.011850591099449167	0.005137183338876144	0.012033372050225855	0.0175194043101145	-0.0017894945176957096	-0.0010672146414527827
LARS1	0.02089767497928145	0.002427173692133881	0.021075703243897827	0.02021271709131055	-0.002932042697929652	-0.006589063011659756
LASP1	0.007049995320235204	0.01012168663230298	0.007321874503545772	0.012020429171926863	0.00013053519633044578	0.010664458469064492
LCN2	0.004128171220501401	-0.01162118186503035	0.004141630811975662	0.008678020543264631	-0.00549790706392504	-0.024015526253507623
LCOR	0.005957212392367488	0.003886334861122746	0.006320282433821059	0.008848821517932952	-0.002094052196727612	0.003216262532548539
LCP1	0.01627024815019663	0.05349720943691976	0.01654000747538093	-0.00015626749246774874	0.09332726459283401	0.06810251844692797
LCP2	0.00775592187591237	0.022218176646528365	0.007739574594963878	0.005423424307444332	0.0164053831665994	0.034604622703325684
LDHB	0.025840192453442948	0.0021227771289679463	0.02603256684600936	0.0358458955139483	-0.013908264410445419	-0.01768606639636703
LDLR	0.0173136620961642	-0.02204474635728777	0.017438516380212824	0.015586118692556368	-0.03962796845678584	-0.039847396203986626
LDLRAD1	-0.0045276592359787555	-0.009845537254396394	-0.004163244486748858	0.00880678634428861	-0.00489535717912197	-0.022311075269007507
LEPROT	0.030082298919961576	0.015499650356043778	0.030167681196503843	0.026924729130487754	0.007958836919982198	0.0044625508141731725
LEPROTL1	0.0014478703692951383	0.013791435439008104	0.001781727074002537	0.01230576494580824	0.004140011316720066	0.01736227172884034
LGALS1	0.021759079552449764	0.0816626464036143	0.021661032019621863	0.026593730580536823	0.03134402967101881	0.05956838255195717
LGALS3	0.07868809222891843	0.04954515090944735	0.0766152792895736	0.04926520404473022	0.01332395792118886	0.006443921994218804
LGALS3BP	0.016780709235035347	0.005626834706790448	0.016762776407160968	0.029287519114370556	-0.00960435873290046	-0.015216261339587854
LGALS8	0.007603197871536438	0.002299621451960979	0.0075805020254939934	0.015860983400078667	0.002669597316492329	-0.0043154603391379835
LGALS9	0.0030022915971705303	0.027182827587618037	0.0030203857136649566	0.023163154804426198	0.006843609541640073	0.02791415659216937
LGMN	0.010712337058752134	-0.0044638636476796	0.010874319676770253	0.013907143503846638	-0.006611147068960852	-0.013950004772005037
LIMA1	0.02817937087121331	0.0012825952425239192	0.028337796560592963	0.015386281799055034	0.006568209185455049	-0.00657220073642506
LIMCH1	0.017512130856682556	-0.02529751262619927	0.01782561615633778	0.011424057725476318	-0.02951987045391669	-0.047374747718609105
LIMS1	0.027228244235152577	0.029147183109534236	0.02719525328667484	0.02718917373676202	0.027142496879448298	0.02012873368279171
LINC-PINT	0.0065745559545276255	0.005447310646729571	0.007327143374072805	0.011605938047261045	0.014202182497387203	-0.00011224216202849267
LIPA	0.014864551509115953	0.02400773815710758	0.014816784565816124	0.023037875185356695	0.02057239540850385	0.01971991138380683
LITAF	0.024104025722409717	0.03960951898015482	0.024547243556763562	0.025700060416539806	0.028569779784474607	0.028213705399456702
LMAN1	0.01866732248754841	-0.006771473001849989	0.018942492548445135	0.020759370876905638	-0.02001132371002659	-0.020329760978622807
LMAN2	0.009809885208581563	0.006859532392615619	0.010053679122924286	0.02261864607627426	-0.013140811980030804	-0.002264156724571199
LMBRD1	0.006753273066845774	0.003724287965821382	0.006773664935221345	0.015173426204092674	-0.0012406799084608174	-0.002585585090434733
LMNA	0.043529452329055515	0.015797690178526533	0.04293839756091384	0.03455746196886646	-0.002814403503713778	-0.004649601483171117
LMO3	0.020144202137129797	-0.01850771903747324	0.02000869892220221	0.010953734617417797	-0.020863750622800003	-0.03837594427535859
LMO4	0.015031759908109926	0.011012991092292986	0.015511483408953336	0.02269145445089459	-0.001872980866264511	0.002449006026173573
LMO7	0.025267797873953026	-0.036625095488293506	0.025289967984411688	0.012474686661642066	-0.05447881639141639	-0.05952475934438379
LNPEP	0.00369135888681728	0.007131950195161706	0.004011168175421317	0.005571945676810965	0.0019242475291304205	0.013449810698822694
LONP2	0.010838201310780999	-0.004559150837993343	0.01086067100583509	0.01042499295726135	-0.0034133399879817277	-0.013096051858251896
LPIN2	0.006566693552445484	0.0025025978387613543	0.006821714227667603	0.010520734513197752	0.0013205139549452502	0.00097545315034542
LPL	0.022146184316748422	0.02073017176650765	0.02211207120509129	0.020569066112619702	0.017932684137856935	0.014666234868421038
LPP	0.030671687405079036	0.001117289360927084	0.030875338752866327	0.015107384738156118	-0.0050359723249092025	-0.005404854248030477
LPXN	0.0070896344023690695	0.01450648186660126	0.0073070694049785145	0.012406667577261912	0.012870717830897037	0.021265667633400244
LRG1	0.007200258055050302	-0.00863457567075047	0.007315435428971764	0.010534597653371568	-0.011418193634934277	-0.02332679661876912
LRP1	0.0036139849883040707	0.02592847796395579	0.00371328999456025	0.02149586123606355	0.01400016166671967	0.024715086688899397
LRP10	0.0021776912996776155	-0.004096425285516188	0.002584603610002065	0.015217361977889149	-0.0023264309681382705	-0.012915803744477821
LRPAP1	0.00536312401539804	0.022337809701969146	0.005559830841931489	0.03254308416321153	0.001962396842225268	0.004182827545832098
LRRC23	0.0017070087266807064	-0.012570901486118596	0.002043702216060579	0.009833446922285825	-0.007123561432577817	-0.025578390837718533
LRRC46	-0.0015530574080359011	-0.012466135420893988	-0.001442021170204593	0.006409764204807729	-0.0036470272077663178	-0.024319403727738734
LRRFIP1	0.031271407813378935	0.03148652644901856	0.03158641495204272	0.03396270710033609	0.040309110359002386	0.011643266129274769
LRRFIP2	0.018259776185363286	-0.0009065761975157135	0.018542651463275252	0.01388333124474625	-0.00791835023603323	-0.010067102675678067
LRRIQ1	-0.006175824326066183	-0.01967005298346242	-0.005226847709742189	0.005879130228542719	-0.021420454631768237	-0.02987097770861595
LRRK2	0.025200273103956842	-0.019105632457166018	0.025183117567390428	0.007500879961359364	-0.02128776400908412	-0.021909073402356195
LSM14A	0.00595019375332122	0.0006535119108972772	0.006199923211960399	0.012121501133570698	-0.0025773226901022813	-0.0040088946038094
LSM3	0.011844940468532753	0.005501942256081357	0.011914960951243312	0.01887863119553965	-0.012115003436063317	-0.0017038609015977827
LSM4	0.003751982672714099	0.011455040158898902	0.0037747689810201782	0.023165603356988623	0.003658135467698402	0.0032153342649450987
LSM5	0.010424055596740115	0.0067137456373625275	0.01054214902119724	0.018951328685086907	-0.006860300296900041	0.00015374629566421616
LSM6	0.006276927084542574	0.01437626869207164	0.006381338057555669	0.018834734760448335	0.0027919830956487975	0.012847589665157375
LSM7	0.013172244857762003	0.010572770042400011	0.01331249858067516	0.019933008912289697	-0.00630510298129971	0.003938552080589239
LSM8	0.008887505792858871	0.004341700553704241	0.009157085749452107	0.011679396788818568	0.0043092554411395595	0.005546607019460437
LSP1	0.003831803439091192	0.023048590780818872	0.003829541015713103	0.0012830873340325382	0.008403652697751379	0.03796819645767386
LST1	0.016039735140606623	0.05767561721854335	0.015834065057462855	0.02098769704602517	0.032491792281550524	0.056510987618105184
LTA4H	0.016214313775055632	0.029902624298065037	0.016234675925930548	0.03384575175120272	0.03016026139997103	0.010752135249481121
LTB	0.004346090354925013	0.006114936741487458	0.004314437280011529	-0.0013845639559718387	0.004145573068210608	0.012490729938643712
LTF	0.0011737468662953543	-0.002801243139167384	0.0011671816805597739	0.0019469952293706412	-0.008375547850474951	-0.005184954463066838
LUC7L3	0.014403308683115264	-0.0061344839500418365	0.015383099181607929	0.009526176083228609	-0.0033821133975308277	-0.008741733290664062
LY86	0.0030281511983281284	0.02805734687651152	0.002993142601368593	0.018309866516278174	0.006018246637061935	0.034060308595195044
LY96	0.010691376041235417	0.0254849001002563	0.01056658127747434	0.017289787959764144	0.01591172228839128	0.031137079474109847
LYAR	0.006078567753488526	0.0053339554750158865	0.006176879567308597	0.0030667579910726842	0.0041182996879991435	0.012706734226271195
LYN	0.02671291253335062	0.022834405445876456	0.026847009166539856	0.018321927334384917	0.0264758301427482	0.02221017399540086
LYPLA1	0.01083401500273158	0.009286010400465224	0.01097635862500827	0.021605162256733385	-0.0004502551776888581	0.002073737291434505
LYRM2	0.0036877376768637993	0.00021916551371070278	0.003965367236717313	0.014255958483453823	-0.0018524427743843756	-0.007951749994005957
LYST	0.00046313943727189014	0.009230527870728067	0.0007416204754101506	0.009902909622203014	0.01606590304753392	0.013570445629799165
LYZ	0.04939425050377967	0.11242223772389015	0.04682365354031674	0.02617888568559381	0.15018385143298998	0.08033410521379183
M6PR	0.016066997639488143	0.019495562374683327	0.01622387566236413	0.022173746418713374	0.012978296042849176	0.016148713219475055
MACC1	0.021412458898013575	0.002283205265520974	0.02157875851872677	0.01683700771493823	-0.004116720842776144	-0.00586643693689648
MACF1	0.004309198303773609	-0.01103614642005429	0.005868551104990259	0.011311975241076088	0.0031360190869153194	-0.016624304131736045
MACROD2	0.007100893100968134	-0.012752053643279198	0.0072521352308908766	0.0075055642462847965	-0.019525035303943023	-0.02647855611763983
MACROH2A1	0.027456414305561762	0.03818769476373015	0.027356274795857012	0.03395623178611008	0.01778007901130039	0.021847637522361883
MAF1	0.004455374508627949	0.004244588529684197	0.004484840319425278	0.009883678837147478	-0.001028102043569239	0.0018018485885423867
MAFB	0.0117741547510826	0.03392594902098049	0.011719838127318248	0.01739070934381483	0.012009843985679183	0.030091291615281356
MAFF	0.012330184153865172	-0.003192457623412676	0.012633768576040351	0.018209060486403344	-0.004287401491426062	-0.01495142802792957
MAGI3	0.02075644061050666	-0.012197024474245999	0.020811377835523004	0.007356807976746093	-0.020115254233492794	-0.02640112062924904
MAGOH	0.0046611550338599055	0.005935187036653211	0.0049245827515011975	0.01682698260003956	-0.00030967164561080193	0.0010223815775893123
MAGT1	0.013123407084415298	0.003136481890990942	0.0133773753850656	0.01420318128398866	-0.0024491575538584877	-0.001114205733782642
MAL2	0.011635775417686445	-0.020453151464474878	0.01177285908222899	0.011674883385610468	-0.01385213273265667	-0.04134902346583394
MALAT1	-0.02490516602044479	0.03517677730598485	-0.021539901960344807	0.052952279424032515	0.004462303072430585	-0.010493666246083394
MALL	0.007220828306359223	-0.023482336381307544	0.007331739621343266	0.008519486233137565	-0.0048856051251021234	-0.0390991411316313
MAML2	0.012581545539705502	-0.000960236690602365	0.012772277115744631	0.012001619633248858	0.001139358050881758	-0.00640361204473622
MAN1A1	0.010056638135101496	0.01236295439307958	0.010594569685030336	0.01536991873391614	0.01409219399922628	0.014604497867563893
MAN1A2	0.016265180146057615	-0.0019813795060516165	0.017060956168062434	0.009760480016916023	-0.009249023804124562	-0.009098174873471167
MANF	0.0011783630567115387	0.0031081763179396857	0.0011524619862858132	0.01077621071489404	0.0012071181075927924	0.00044628715864113285
MAOA	0.012371933209272698	-0.01943811894999743	0.01235836884106569	0.009982840516185606	-0.018860900716838262	-0.03884928470137005
MAP1LC3B	0.028593244431457117	0.02151927793727748	0.028742577055326884	0.02738914513679714	0.00885990745834987	0.010773290862676274
MAP2K1	0.004238832476961759	0.016163903811972392	0.004411606020048227	0.012315435404594134	0.005962785870361586	0.020589196040793723
MAP2K2	0.00043381848520897834	0.007996947292561611	0.0004600615605481228	0.017152757997347425	-0.0021544470225620684	0.0028882940848649493
MAP2K3	0.0016180396967897257	0.0047205022103242265	0.0017094771002448723	0.013344353403368096	0.002626222507487331	-0.001414667951915435
MAP3K13	0.015966396384852352	-0.00830258781344282	0.016108488617011592	0.01789198523439775	-0.012889856890549346	-0.02520038381506093
MAP3K2	0.012451471179376738	0.011673464473044078	0.012546788641475334	0.01630372213142454	0.02025909411273899	0.008011422526973224
MAP3K8	0.002757491276431932	0.023707416285022084	0.0030342523063405158	0.01823689641109555	0.0060008496610657325	0.01803748230550827
MAP4	-0.000910454681260451	0.003761450257099142	-0.0005040782179580993	0.015269519346300324	0.0026370784478483887	-0.0030625918455807993
MAP4K4	0.0054820713060385285	0.006755390851684626	0.005751274550051262	0.013419290370614807	0.0062501343428595	0.0014210250571982475
MAPK1	0.006000154480534455	0.00840484727134132	0.006352496367944582	0.01205656217077664	0.005958426615387912	0.008209858394232128
MAPK1IP1L	0.008566499244327662	0.0036633005540292187	0.00869398400441354	0.01729383252157241	-8.689487817080093e-05	-0.003208080210259941
MAPK6	0.015533443087233114	0.008612587788598755	0.015628099442490224	0.01313675515136186	0.0029949825437759364	0.004209563528206541
MAPKAPK2	0.006779138473254889	0.002543429795458839	0.00694014858526477	0.01074208205118504	-0.0010191059718556896	-0.0013837173398536515
MAPRE1	0.013523755946302448	0.011684820909233746	0.013623422172242265	0.015983714315043685	0.00851562472068272	0.012709085870835647
MARCHF1	0.0076643388523254755	0.025260080470210212	0.007608869750350293	0.013518396177194634	0.011302764325493646	0.03231725164993967
MARCHF6	0.012491872505926744	-0.008754357478592718	0.012650086783816605	0.013379901492412383	-0.006773643692247293	-0.0195366824834521
MARCHF7	0.013302015564514436	0.004649327765121431	0.013474792115106715	0.014213955417708798	0.0010730704919106858	0.0017674445195200426
MARCKS	0.003539409621139619	0.005917688749365966	0.0037308246826351075	0.012954671537580538	0.00471152934722431	-0.005656437909464505
MARCO	0.027545838764342665	0.04660542727462633	0.026935191338572674	0.027087459089436782	0.06292145079814976	0.034762371090552205
MARK3	0.010969267805940174	-0.0030577727371425907	0.011277513989229496	0.010586280728010301	-0.0022555733940513097	-0.009391958751567396
MAST4	0.0052254583071677345	-0.01221351554517045	0.005471861514725656	0.009610687622435783	-0.02183513059681888	-0.02744770001218231
MAT2A	0.004893362568245698	0.015471940586442995	0.004999152402400837	0.017637110184655802	0.0027663429162395996	0.009872461971593628
MATR3_ENSG00000015479	0.035998957847369444	1.9469501174916278e-05	0.03669933928795306	0.0015611084303682476	-0.006106518857936381	-0.0013275146244443453
MAZ	0.0057754535571355485	0.00584617302404185	0.005776503352243708	0.01547848264363393	-0.0001742396447575245	0.0007933113937896066
MBD2	0.009399278954229033	0.01912341669775177	0.00945430046350372	0.022380824873650458	0.00959147528416051	0.015108386754258659
MBD4	0.009403561110718607	0.007355672643371117	0.009538635463888478	0.01558148378068	0.0004054078831099002	0.004197742066899863
MBIP	0.01576946599954844	-0.014946545644100888	0.015766574585493926	0.011980690196093406	-0.03076349836450787	-0.027801561197879042
MBNL1	0.013953471527676195	0.009781994553986388	0.01539987337404833	0.013785973845381076	0.024128706503798916	0.007047977930211211
MBNL2	0.013665089350423428	-0.00708393971966799	0.014044747917413485	0.009640523361713059	-0.014686428049373897	-0.01854083653035214
MBP	0.0048927937798463154	0.005681983734251452	0.005653882928043772	0.007639626451972561	0.02041947604099486	0.009100387944414269
MBTPS1	0.00678087426029648	-0.0050641055966212135	0.007219363205495813	0.010675378047008249	-0.007922597291399738	-0.01300237549065363
MCEMP1	0.0219164599780863	0.03662768059272754	0.02152100360986588	0.022407714579429038	0.04378043138970318	0.03213410888930809
MCFD2	0.017167064237886182	0.00029097020479151164	0.0175353246370812	0.014587170976314226	-0.0026309115930213947	-0.005968760894297981
MCL1	0.024935213805393392	0.033101771758519555	0.02518774345410196	0.025900310198794723	0.009360589811031113	0.016575888003978766
MCRIP1	0.0069389227930766895	0.004453653172934131	0.006958108534943374	0.011941578853421161	-0.002028903855271325	0.0027253309941935666
MDH1	0.018534850491382603	0.012680129736198394	0.01876664562448779	0.02419086982485609	0.0061118051287510486	0.002036568584949651
MDH2	0.008047677766244848	0.009502475971812883	0.008248690261582868	0.023918390618875796	-0.000898100276757977	0.0011389282707659977
MDM2	0.014983366132333798	0.0030618232796242755	0.015121723326197477	0.014384362205939123	0.0039977500354895215	-0.003766573446580104
MDM4	0.004759533847364597	-0.0025865830253597333	0.004726964595468902	0.007104325422969884	0.004677159792420942	-0.0050903893118177
MEAF6	0.009639025200589678	-0.0019544014705205628	0.009814157073721696	0.01559471909382763	-0.00659307985686414	-0.011782117946636982
MECOM	0.014754293503800593	-0.015961950378652976	0.015016968436251712	0.007043987324716915	-0.030974759546573197	-0.03256013150565207
MED10	0.0073248340254041065	0.00017103986729116358	0.0074849487696145925	0.010780028554802682	-0.004111431626739184	-0.004403043690801764
MED13	0.013194520966300841	0.002651209481834873	0.013532423069834914	0.012677423957125972	0.00032420235856580844	-0.0017344220129418648
MED13L	0.012487095895324984	-8.186108427599647e-05	0.012761012173758551	0.01195906141883436	-0.0005154220216286125	-0.008008947160969506
MED4	0.005911501123980032	0.001337740188426567	0.006260878662423439	0.010685926919331904	-0.004412261068811639	-0.002603744810425012
MEF2A	0.018786068883949274	0.014213859775038806	0.01875739451513866	0.01799733534881333	0.02382176349443736	0.01184270297337818
MEF2C	0.008277355135485564	0.009820453904776613	0.008233072995430963	0.004602323536390654	0.00904762300382863	0.007911980180024076
MESD	0.010996655476543564	0.007269386745198525	0.011206522547061261	0.01654909840579066	0.0009355082550927554	0.00336889864654466
MET	0.011540115062642702	-0.01902168797605288	0.011593369448491646	0.007873026107607635	-0.01763408147996906	-0.035474017675973135
METAP2	0.02272663944512578	-0.0013263775924927796	0.022738564919792502	0.01699819833428188	-0.00974169216630474	-0.009012879485647557
METTL26	0.0035955529631518423	0.0008148273921774279	0.003667564567908269	0.015597472510217356	-0.00045563515212974557	-0.007843162027133994
METTL7A	0.006385445395407974	-0.007823415321556209	0.006765834907802184	0.017162094285900847	-0.009389317211605424	-0.02676795285534821
MFSD1	0.021660762686906514	0.024320989679433348	0.02154916889306707	0.02115680064606195	0.01966885965920263	0.023681601712157056
MFSD10	0.0027800443967465195	-0.00032337221940842106	0.0028976469793689104	0.016369590749102783	-0.0009580044563207505	-0.008831128196656247
MFSD2A	0.00227070610911282	-0.012078747819897748	0.002334187652664035	0.005260507057426268	-0.0051034491175839716	-0.019809342436675773
MGAT1	0.012284831549405833	0.02176076906725577	0.012062002629027553	0.01944594970959757	0.017158067859330647	0.022062184129043892
MGLL	0.015529177967893942	-0.005119178315923472	0.015536273509376836	0.017042413511550975	-0.010076775783163908	-0.017964605820056958
MGMT	0.002352410772783488	0.0023547732808203133	0.002469805113650735	0.014923712006630655	-0.0006460387255652316	-0.002238575050509259
MGP	0.009195947964995631	-0.02021515569185584	0.00878585631886003	0.009433893960982036	-0.04691324197078082	-0.02651046972536352
MGST1	0.02861836042229815	-0.033385993616384065	0.02851043797178195	0.02910699916067068	-0.04599095826216507	-0.05183367332122619
MGST2	0.0033189896908068254	0.009881778607598079	0.0034230427122577236	0.019537354589915814	-0.002010358293633611	0.005250724795431435
MGST3	0.03605213432345291	0.026061569634884447	0.03604388674492602	0.039958083299626926	0.010567120536157317	-0.0027949292459937282
MIA2	0.006504637934693838	-0.0004916276831290824	0.006626390890584488	0.008847611129435138	-0.006773995828066164	-0.003686364702998113
MIA3	0.013210295189557922	-0.0007725747900326189	0.013334868772223032	0.009647350569059717	-0.003957047349461513	-0.003915639317610098
MICOS10	0.0021279184101615405	0.017975891020108204	0.0022447390644441696	0.016215568281266742	0.0034753197297727758	0.017133432337221463
MICOS13	0.01335471783103114	0.014268576184539427	0.013403999547431496	0.015426275710655222	-0.0042354215441980265	0.012976659578662085
MID1IP1	0.01498059619580041	-0.008570742324672625	0.015186295112829727	0.01580044372628571	-0.009404906170634258	-0.01955054460300196
MIDEAS	0.0007393500313997517	-0.0004503744739696852	0.0009397408958441216	0.013588317206628736	0.002314911128945039	-0.007901265737959353
MIDN	0.00423757162584608	0.0045368528028997684	0.004436376474636121	0.021786091003798636	-0.0031504625248581814	-0.007556988450967701
MIEN1	0.008505734093867675	-0.0006888829652706683	0.008593511351928053	0.01648258256266238	-0.0018279890216525865	-0.009813616251462246
MIER1	0.013272734654899908	0.008883976147606816	0.013755317039670277	0.011900493491441703	0.002405131638853428	0.011561372545930617
MIF	0.011395279841817454	-0.005302058165442358	0.011330886470808588	0.019118022696507718	-0.011655711730341963	-0.018370374591520904
MIR22HG	0.005078561042839915	0.005130795211484332	0.00523329525970588	0.015494800159910553	0.0035519228229107143	-0.0032509348298597504
MIR4485	0.004338430063835346	-0.014017421905885582	0.0045985604761056625	-0.006276238400084178	-0.012976215099537747	-0.007125630294582734
MIS18BP1	0.010299318868408678	0.021801392192875836	0.010364066630178664	0.01915427988021264	0.01694480759232918	0.021184374265352923
MKNK2	0.007213484151682907	-0.0041180412579168045	0.007239979841786301	0.011535732977455788	-7.583778786591342e-05	-0.012410204279625248
MKRN1	0.0045559779240671935	0.00554352534775531	0.004827189856180391	0.016844986544111554	-0.0004915654395962481	-0.0003412496573075012
MLEC	0.014970934163624695	-0.003672711133632171	0.015062832824163173	0.017752454558294956	-0.014760407312368596	-0.01452596306915746
MLF1	0.005265444636472288	-0.008626419797260896	0.005615629003160202	0.012055487730416543	-0.014024049636691948	-0.022468963644009618
MLF2	0.003897259745657843	0.00421605938495839	0.004048493396576754	0.02226237044909206	-4.631074089013783e-05	-0.007127208362469648
MLPH	0.011414738624579781	-0.012482466208111722	0.011580385480699654	0.018925303665429608	-0.0060588334916647345	-0.024476541956527334
MLX	0.009096494085693919	0.007033867752446361	0.009261330557170532	0.01214810291386072	0.0013941698058142031	0.00590641182400834
MLXIP	-0.00045775504491979944	0.000482649515819921	-0.00025894265684552227	0.014608641052837962	0.0004907430069465669	-0.006415529624310268
MMADHC	0.010377131953875	0.0014376358131211126	0.010422979677397321	0.014139930318330917	-0.0010996874795580617	-0.005846235578736268
MME	0.011853710137629503	0.009706774891833842	0.011888533558352125	0.014735310550130314	-0.0008879821335133054	0.005738145939871567
MMP24OS	0.004006673379378725	0.0018043282868034848	0.004162317346307595	0.020609744171740614	-0.005178269075496218	-0.00914774434754156
MNDA	0.023195846892682215	0.055740884603233586	0.022692226728141335	0.019048107937668764	0.08574768122750925	0.055284636579055094
MNS1	-0.0016430008436774644	-0.011618097350596764	-0.00117976708100439	0.007306592028981886	-0.010708013352980468	-0.02409891678163502
MOB1A	0.014604020634286096	0.026682671925810204	0.015239452249908492	0.020715846214311308	0.022469332549792356	0.02614048889648836
MORF4L1	0.022132813646348823	0.014005757462635892	0.022512188574738974	0.028922493665876396	-0.01381036000763466	-0.0006148102160823311
MORF4L2	0.01572832308906104	-0.006738255967359245	0.0163193779084598	0.022381833687815208	-0.01896220761849601	-0.023475085124701034
MORN2	0.007423068797706494	-0.012160133310230378	0.007673758692989021	0.015078089322109441	-0.00844383897979902	-0.026653374618473863
MORN5	-2.2796056510918398e-05	-0.009146702405861556	3.61187721873886e-05	0.007575320796009061	-0.0004909297830117428	-0.020825921049958628
MPC1	0.014476031920186944	0.005796214359345575	0.014631257433706338	0.018678569265935814	-0.0036573013630366766	-0.0002939621828354337
MPC2	0.017701461226830806	0.00268909969029614	0.017578563895698035	0.024880735039611284	-0.023518615083067917	-0.009423348166542183
MPEG1	0.0031684612243073305	0.02068276227906763	0.003039949327665218	0.007952462328641323	0.009243164531093726	0.025995978248084525
MPHOSPH8	0.0036053062782230795	0.0012043287801006843	0.004019669609955966	0.009999286624490605	0.003740212076877978	0.0030521375211061286
MPST	0.0019444421494085491	-0.0032270058236854426	0.001925898438961802	0.016991676607218495	-0.000659748170760035	-0.016040740028597
MRC1	0.027920662837207226	0.054646119497239506	0.027392737523835232	0.0263996198174968	0.07317259469275543	0.04372239110032155
MRFAP1	0.005396720814655894	-0.00470326782918201	0.005491660618888122	0.020024399757369304	-0.001617407434753548	-0.017139392572244207
MRPL13	0.011691218293314681	0.006388274468782606	0.011781693238766426	0.017311461109549047	-0.0025254030961765904	0.0012740795962666227
MRPL14	0.023921994558690336	-0.006965483120287777	0.024074046195420203	0.023090346694500392	-0.013061031389111655	-0.02082932774134322
MRPL18	0.0032012037897243295	0.004961604564386978	0.003394396781275043	0.01879125818905554	-0.00393279664246725	-0.004026650841116316
MRPL20	0.007468357694376381	0.0035572578459401186	0.007575428364050448	0.019190617931383533	0.00027663263133603636	-0.00565596366173667
MRPL27	0.004249713194380224	0.0055273865434949665	0.004377731599817861	0.018822706182951336	-0.0009541321198108624	-0.0017670322281840953
MRPL3	0.005447693819392875	0.004930398607506937	0.0054555110284002185	0.0151185549967604	-0.00368708753273105	-0.0009464038391683541
MRPL33	0.02612468822752708	0.0010071276267941461	0.02651839268405169	0.021929054801169585	-0.006734915519302059	-0.012307612130932635
MRPL34	0.005074802949514309	0.007582706200511323	0.0052451552111308485	0.016237162563139063	-0.0021959289404002735	0.00454449458714535
MRPL40	0.00801900974608402	0.0015575722680306442	0.008331421849094236	0.01785899306047664	-0.004300164533394466	-0.005819789848990758
MRPL41	0.004973304444471307	0.008012024031696619	0.005023025223130136	0.023746298082093317	-0.0037618140227741576	-0.0018051042978961297
MRPL42	0.0017524256052650821	-0.0015048090075997632	0.001971483537827126	0.01326954534060961	-0.003813748409362207	-0.01039786738869679
MRPL43	0.0025218326116005696	0.0001442484983690186	0.002560557723078139	0.01533582174567484	-0.0013618154046510236	-0.007773812760134761
MRPL47	0.005848160901160244	0.005957883705193435	0.0060042114129770915	0.016491455058182905	0.0019125563592365608	7.342631149112932e-05
MRPL51	0.0024309765653406108	0.006844161023447799	0.0025044156113152353	0.01889640765121404	0.00014894303473297733	-0.0009636012104633547
MRPL52	0.006025022078228828	0.008163001040532475	0.006082547122499406	0.02037225082130785	0.0010205500983704804	0.0014917703873802818
MRPL54	0.007261784240165383	0.007233963240134472	0.00738449206625475	0.022891425577485972	0.003207955943270971	-0.0029996923332551036
MRPL55	0.007490056575233947	0.004359805978223401	0.007525889179842102	0.014730065622118725	-0.003476875962571953	-6.77148228167168e-06
MRPL57	0.008265345734012488	0.005892814903610776	0.008333789491734453	0.02384762800006957	-0.006932448058875561	-0.006093630255001048
MRPS15	0.0038612739076113976	0.008302418560486755	0.00403713490944929	0.02206557609729628	-0.0012109639510075594	0.0009855141501111475
MRPS16	0.0023530285406848585	0.005877425251883634	0.002501835593166751	0.018736398693703415	-0.0021255050687845395	-0.0008147276505053252
MRPS18B	0.007238283747787678	0.0038758685686358665	0.00736772980997266	0.01625656642762559	-0.0018104224279284207	-0.0027435204896820893
MRPS18C	0.011116795614184192	0.006852117293472092	0.011420115350017223	0.014524947737579582	-0.009397853941346129	0.004143841794354143
MRPS21	0.0077434251926312226	0.0049910880364294734	0.007989839107701999	0.022321057254325073	-0.006315999910469568	-0.005282753497076665
MRPS25	0.005070434885034639	-0.002864606940743403	0.0051576717609118266	0.01397621829727441	-0.008391846996045834	-0.010896396988026072
MRPS31	0.004580024412072158	-0.008673141836595625	0.004960584243883312	0.01465991648871742	-0.007872997421677694	-0.018204437076058577
MRPS33	0.007766504488055279	-0.00014096084066309586	0.007850326475148259	0.01604725070004552	-0.0051065187057789535	-0.008435705181474443
MRPS34	0.0066175831610707295	0.004563713972192652	0.006609092495892986	0.01735476522631195	0.0025535742904019172	-0.001998215891874825
MRPS5	0.01126084423577796	0.0029735855582470067	0.011485339346460715	0.013879603260123842	-0.0038757848290428267	-0.001225660754626954
MRPS6	-0.002008602722585702	-0.0011364108978342302	-0.001729044131357011	0.0142741197804973	-0.0021510095768135463	-0.009419879002420497
MS4A4A	0.010058856568479477	0.02685332792725392	0.00991736688771685	0.019395832804438386	0.01795841215602036	0.027345261443098644
MS4A6A	0.012133171579479012	0.047091022312532545	0.012052908270835577	0.012143535073922528	0.02717948894719759	0.050876700719903495
MS4A7	0.024654341789023572	0.05836595470519393	0.024205658346399747	0.027262813854269416	0.05949213539555092	0.04918382441898671
